Angle(deg),Range(m),Intensity
-23,0.387,900
-24,0.404,1100
-25,0.405,1000
-26,0.413,1500
-27,0.413,1200
-28,0.416,1000
-29,0.422,1500
-30,0.439,1300
-31,0.446,1300
-32,0.448,1200
-33,0.476,1200
-34,0.474,1100
-35,0.499,700
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0.279,3200
30,0.284,3600
29,0.285,4100
28,0.294,4600
27,0.289,4600
26,0.293,4800
25,0.295,5200
24,0.296,5700
23,0.3,6100
22,0.301,6000
21,0.301,6300
20,0.3,6000
19,0.297,5700
18,0.295,5200
17,0.296,5200
16,0.29,5700
15,0.291,6200
14,0.294,6000
13,0.292,4800
12,0.152,25500
11,0.159,25500
10,0.164,25500
9,0.15,23800
8,0.283,4700
7,0.272,4900
6,0.135,7100
5,0.188,1900
4,0,0
3,0,0
2,0,0
0.999998,0,0
0,0.199,23500
-1,0.201,21600
-2,0,0
-3,0,0
-4,0,0
-5,0,0
-6,0,0
-7,0.352,700
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0.371,1400
-13,0.367,1300
-14,0.366,1500
-15,0.365,1200
-16,0.368,1200
-17,0.371,1100
-18,0.373,2300
-19,0.372,1500
-20,0.369,1200
-21,0.376,1800
-22,0.377,1400
-23,0.389,1000
-24,0.403,1300
-25,0.406,800
-26,0,0
-27,0.412,1200
-28,0.416,900
-29,0,0
-30,0.44,1300
-31,0.445,1300
-32,0.448,1100
-33,0.476,1200
-34,0.473,1100
-35,0.5,800
-36,0.517,600
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0.285,3800
29,0.286,4200
28,0.295,4500
27,0.289,4600
26,0.293,4600
25,0.295,5200
24,0.297,5700
23,0.299,6100
22,0.301,6100
21,0.301,6300
20,0.3,6000
19,0.297,5600
18,0.295,5100
17,0.296,5300
16,0.29,5700
15,0.291,6200
14,0.293,6100
13,0.154,25500
12,0.152,25500
11,0.159,25500
10,0.164,25500
9,0.151,24300
8,0.284,5000
7,0.272,5100
6,0.135,7400
5,0.189,2200
4,0,0
3,0,0
2,0,0
0.999998,0,0
0,0.199,23400
-1,0.2,21600
-2,0,0
-3,0,0
-4,0,0
-5,0,0
-6,0,0
-7,0,0
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0.372,1300
-13,0.368,1300
-14,0.367,1500
-15,0.366,1300
-16,0.368,1200
-17,0.371,1200
-18,0.374,2400
-19,0.372,1500
-20,0.369,1200
-21,0.376,1800
-22,0.377,1400
-23,0.391,900
-24,0.404,1300
-25,0.407,800
-26,0,0
-27,0.412,1200
-28,0.417,900
-29,0,0
-30,0.44,1400
-31,0.446,1200
-32,0.448,1200
-33,0.475,1200
-34,0.473,1100
-35,0.501,800
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0.28,3200
30,0.285,3800
29,0.286,4100
28,0.295,4400
27,0.289,4700
26,0.294,4700
25,0.295,5200
24,0.297,5800
23,0.3,6100
22,0.301,6000
21,0.301,6100
20,0.3,6000
19,0.297,5600
18,0.295,5300
17,0.296,5400
16,0.29,5900
15,0.291,6100
14,0.294,6000
13,0.155,25500
12,0.152,25500
11,0.159,25500
10,0.164,25500
9,0.15,24200
8,0.284,5100
7,0.273,5200
6,0.135,7200
5,0.189,3400
4,0,0
3,0,0
2,0,0
0.999998,0,0
0,0.199,23400
-1,0.2,21600
-2,0,0
-3,0.165,4600
-4,0,0
-5,0,0
-6,0,0
-7,0.352,600
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0.372,1300
-13,0.368,1400
-14,0.367,1400
-15,0.366,1400
-16,0.368,1200
-17,0.371,1200
-18,0.374,2300
-19,0.372,1500
-20,0.369,1200
-21,0.376,1700
-22,0.377,1400
-23,0.391,900
-24,0.404,1300
-25,0.407,800
-26,0,0
-27,0.412,1200
-28,0.418,900
-29,0,0
-30,0.44,1400
-31,0.445,1300
-32,0.448,1100
-33,0.476,1200
-34,0.474,1100
-35,0.5,900
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0.285,3800
29,0.286,4100
28,0.295,4500
27,0.289,4600
26,0.293,4700
25,0.295,5200
24,0.296,5700
23,0.299,6000
22,0.301,6000
21,0.301,6200
20,0.3,6000
19,0.297,5500
18,0.295,5300
17,0.296,5400
16,0.29,5600
15,0.291,6200
14,0.294,6000
13,0.154,25500
12,0.152,25500
11,0.159,25500
10,0.164,25500
9,0.151,24400
8,0.284,4800
7,0.272,5300
6,0.213,2300
5,0.193,2800
4,0,0
3,0,0
2,0,0
0.999998,0,0
0,0.197,22600
-1,0.2,21700
-2,0,0
-3,0.165,4700
-4,0,0
-5,0,0
-6,0,0
-7,0,0
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0.372,1300
-13,0.369,1300
-14,0.367,1400
-15,0.366,1300
-16,0.368,1200
-17,0.372,1200
-18,0.374,2200
-19,0.372,1600
-20,0.37,1300
-21,0.376,1700
-22,0.377,1500
-23,0.391,800
-24,0.404,1300
-25,0.407,800
-26,0,0
-27,0.412,1200
-28,0.418,900
-29,0.423,1400
-30,0.441,1300
-31,0.446,1300
-32,0.449,1200
-33,0.476,1200
-34,0.474,1100
-35,0.5,800
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0.285,3800
29,0.286,4100
28,0.295,4400
27,0.289,4400
26,0.294,4700
25,0.295,5200
24,0.297,5800
23,0.3,6100
22,0.301,6000
21,0.301,6300
20,0.3,5900
19,0.297,5600
18,0.295,5200
17,0.296,5400
16,0.29,5700
15,0.291,6200
14,0.294,6000
13,0.153,25500
12,0.153,25500
11,0.159,25500
10,0.164,25500
9,0.151,24300
8,0.283,5100
7,0.271,5400
6,0.213,2200
5,0.193,2300
4,0,0
3,0,0
2,0,0
0.999998,0,0
0,0.197,22500
-1,0.2,21600
-2,0,0
-3,0,0
-4,0,0
-5,0,0
-6,0,0
-7,0,0
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0.372,1400
-13,0.368,1200
-14,0.367,1400
-15,0.366,1300
-16,0.368,1200
-17,0.371,1200
-18,0.374,2300
-19,0.372,1500
-20,0.369,1300
-21,0.377,1800
-22,0.377,1500
-23,0.391,800
-24,0.404,1300
-25,0.408,900
-26,0,0
-27,0.413,1300
-28,0.418,900
-29,0.422,1300
-30,0.44,1300
-31,0.446,1300
-32,0.448,1200
-33,0.475,1200
-34,0.474,1100
-35,0.5,800
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0.285,3700
29,0.286,4200
28,0.295,4400
27,0.289,4500
26,0.294,4700
25,0.295,5200
24,0.297,5800
23,0.3,5900
22,0.302,5900
21,0.301,6300
20,0.3,6000
19,0.297,5500
18,0.296,5200
17,0.296,5500
16,0.29,5800
15,0.291,6100
14,0.294,6000
13,0.153,25500
12,0.153,25500
11,0.159,25500
10,0.164,25500
9,0.15,24000
8,0.282,5000
7,0.271,5100
6,0.136,7400
5,0,0
4,0,0
3,0,0
2,0,0
0.999998,0,0
0,0.199,23800
-1,0.2,21800
-2,0,0
-3,0,0
-4,0,0
-5,0,0
-6,0,0
-7,0,0
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0.372,1400
-13,0.368,1300
-14,0.367,1400
-15,0.366,1300
-16,0.368,1200
-17,0.371,1200
-18,0.374,2300
-19,0.372,1500
-20,0.369,1300
-21,0.376,1700
-22,0.377,1400
-23,0.391,900
-24,0.404,1400
-25,0.407,800
-26,0.412,1500
-27,0.412,1300
-28,0.418,900
-29,0,0
-30,0.44,1400
-31,0.445,1300
-32,0.447,1100
-33,0.476,1200
-34,0.474,1100
-35,0.5,800
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0.28,3100
30,0.285,3600
29,0.286,4100
28,0.295,4500
27,0.289,4700
26,0.293,4700
25,0.295,5200
24,0.297,5600
23,0.3,5900
22,0.301,6100
21,0.302,6200
20,0.301,5900
19,0.297,5400
18,0.296,5200
17,0.296,5500
16,0.291,5600
15,0.291,6100
14,0.294,5900
13,0.155,25500
12,0.152,25500
11,0.159,25500
10,0.163,25500
9,0.151,23100
8,0.279,3800
7,0,0
6,0.184,2200
5,0.187,1900
4,0,0
3,0,0
2,0,0
0.999998,0,0
0,0.199,23800
-1,0.2,21800
-2,0.333,2700
-3,0,0
-4,0,0
-5,0,0
-6,0,0
-7,0,0
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0.372,1300
-13,0.368,1400
-14,0.367,1400
-15,0.367,1200
-16,0.369,1300
-17,0.371,1200
-18,0.374,2300
-19,0.373,1500
-20,0.369,1200
-21,0.377,1700
-22,0.378,1500
-23,0.391,900
-24,0.405,1400
-25,0.407,800
-26,0.413,1600
-27,0.412,1300
-28,0.417,900
-29,0,0
-30,0.44,1300
-31,0.445,1300
-32,0.448,1200
-33,0.476,1200
-34,0.474,1100
-35,0.499,700
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0.272,1600
33,0.277,2100
32,0,0
31,0,0
30,0.283,3700
29,0.285,3900
28,0.295,4300
27,0.288,4500
26,0.291,4600
25,0.296,4900
24,0.296,5400
23,0.299,5800
22,0.301,6000
21,0.303,5900
20,0.303,5700
19,0.298,4900
18,0.295,4100
17,0.294,2800
16,0.137,21100
15,0.143,23200
14,0.147,23200
13,0.144,23000
12,0.143,23000
11,0.144,22600
10,0.204,4800
9,0.217,5000
8,0.223,5400
7,0.232,6200
6,0.244,5200
5,0.25,4900
4,0.255,4100
3,0.275,2200
2,0,0
0.999998,0.195,25500
0,0.199,24100
-1,0.2,21900
-2,0.333,3100
-3,0.165,4700
-4,0,0
-5,0,0
-6,0,0
-7,0,0
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0,0
-13,0.371,1300
-14,0,0
-15,0.367,1200
-16,0.368,1200
-17,0.371,1100
-18,0.375,2100
-19,0.376,1600
-20,0.37,1300
-21,0.374,1500
-22,0.382,1200
-23,0.386,800
-24,0,0
-25,0.406,1100
-26,0.413,1400
-27,0.412,1300
-28,0.415,1000
-29,0.422,1500
-30,0.436,1300
-31,0.443,1200
-32,0.447,1100
-33,0.477,1100
-34,0.475,1100
-35,0.497,800
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,1.352,200
40,1.349,200
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0.209,6700
26,0.209,7000
25,0.212,7200
24,0.214,7100
23,0.217,7100
22,0.22,6800
21,0.219,6800
20,0.146,20300
19,0.146,21300
18,0.147,22300
17,0.147,23200
16,0.147,24200
15,0.151,19300
14,0.227,8600
13,0.243,6100
12,0.244,5800
11,0.246,5600
10,0.245,5400
9,0.251,4900
8,0.254,4500
7,0.26,3600
6,0.271,3300
5,0.28,2900
4,0.289,2700
3,0.299,3000
2,0.311,2000
0.999998,0,0
0,0.193,21300
-1,0.193,19100
-2,0.172,12700
-3,0.165,4800
-4,0,0
-5,0,0
-6,0,0
-7,0,0
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0,0
-13,0,0
-14,0,0
-15,0,0
-16,0,0
-17,0.367,1200
-18,0.372,1600
-19,0.375,1900
-20,0.371,1700
-21,0.371,1300
-22,0.373,1200
-23,0.382,1300
-24,0.401,800
-25,0,0
-26,0.41,1400
-27,0.411,1500
-28,0.412,1300
-29,0.421,1500
-30,0.426,1100
-31,0.442,1200
-32,0.446,1100
-33,0.475,1000
-34,0,0
-35,0.498,800
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0.251,3900
33,0,0
32,0.251,4200
31,0.25,4100
30,0.253,4200
29,0.251,4700
28,0.259,5200
27,0.25,5700
26,0.249,5900
25,0.248,6100
24,0.247,5700
23,0.248,5000
22,0.25,4800
21,0.25,5000
20,0.252,5400
19,0.252,5500
18,0.253,5500
17,0.252,5600
16,0.248,6200
15,0.249,6800
14,0.251,6600
13,0.25,6300
12,0.253,5500
11,0.257,4400
10,0.255,4300
9,0.26,4500
8,0.154,23200
7,0.16,25000
6,0.168,25500
5,0.281,3200
4,0.288,2100
3,0,0
2,0,0
0.999998,0,0
0,0.192,20600
-1,0.192,18600
-2,0.172,13000
-3,0.164,4700
-4,0,0
-5,0,0
-6,0,0
-7,0,0
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0,0
-13,0,0
-14,0,0
-15,0,0
-16,0,0
-17,0,0
-18,0.36,1200
-19,0.365,1700
-20,0.363,1800
-21,0.363,1800
-22,0.363,1400
-23,0.363,1400
-24,0.375,1000
-25,0,0
-26,0,0
-27,0.404,1200
-28,0.407,1400
-29,0.407,1400
-30,0.419,1700
-31,0.437,1100
-32,0,0
-33,0.452,1000
-34,0,0
-35,0.511,700
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0.251,4600
29,0.249,4600
28,0.257,4900
27,0.247,5200
26,0.247,5300
25,0.249,5800
24,0.251,6400
23,0.251,6900
22,0.251,7400
21,0.25,7700
20,0.251,7700
19,0.25,7200
18,0.248,6800
17,0.247,6400
16,0.243,6800
15,0.244,7200
14,0.247,6900
13,0.247,6200
12,0.249,5600
11,0.25,5000
10,0.249,5000
9,0.254,5200
8,0.153,22100
7,0.158,24100
6,0.166,25100
5,0.271,4200
4,0.276,3400
3,0,0
2,0,0
0.999998,0,0
0,0.191,20300
-1,0.191,18300
-2,0.174,14300
-3,0.164,4700
-4,0,0
-5,1.281,400
-6,0,0
-7,0,0
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0,0
-13,0,0
-14,0,0
-15,0,0
-16,0,0
-17,0,0
-18,0,0
-19,0.357,1000
-20,0.359,1900
-21,0.359,2000
-22,0.359,1700
-23,0.357,1500
-24,0.364,1000
-25,0.376,600
-26,0,0
-27,0.396,1100
-28,0.405,1500
-29,0.405,1600
-30,0.414,1300
-31,0.422,1000
-32,0.444,1300
-33,0.45,1000
-34,0.475,1200
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,1.349,200
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0.266,2700
33,0.264,3600
32,0,0
31,0.26,4200
30,0.262,4600
29,0.26,4600
28,0.267,4800
27,0.256,4900
26,0.256,5100
25,0.258,5900
24,0.258,6300
23,0.258,6800
22,0.257,7200
21,0.255,7400
20,0.251,8100
19,0.248,7700
18,0.252,6200
17,0.25,6200
16,0.245,6800
15,0.246,7100
14,0.249,6600
13,0.249,5800
12,0.25,5400
11,0.251,4900
10,0.25,5100
9,0.254,5300
8,0.254,5600
7,0.157,23500
6,0.165,24900
5,0.269,5000
4,0.272,4100
3,0,0
2,0,0
0.999998,0,0
0,0.191,20100
-1,0.191,18200
-2,0.175,15400
-3,0.163,4400
-4,0,0
-5,0,0
-6,0,0
-7,0,0
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0,0
-13,0,0
-14,0,0
-15,0,0
-16,0,0
-17,0,0
-18,0,0
-19,0.351,1100
-20,0.354,1400
-21,0.357,2300
-22,0.356,1900
-23,0.355,1700
-24,0.359,1100
-25,0.369,1000
-26,0.392,1300
-27,0,0
-28,0.404,1400
-29,0.404,1600
-30,0.409,1100
-31,0.419,1200
-32,0.442,1200
-33,0.447,1100
-34,0.475,1200
-35,0.478,600
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,1.35,200
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0.261,4000
28,0.267,4400
27,0.257,4700
26,0.257,4700
25,0.259,5400
24,0.26,5800
23,0.26,6300
22,0.259,7000
21,0.258,7200
20,0.245,8500
19,0.24,8100
18,0.253,5900
17,0.252,6000
16,0.247,6800
15,0.248,6900
14,0.251,6400
13,0.251,5600
12,0.25,5500
11,0.252,5200
10,0.251,5200
9,0.255,5300
8,0.254,5700
7,0.157,23600
6,0.165,24800
5,0.268,5000
4,0.271,4300
3,0,0
2,0,0
0.999998,0,0
0,0.19,20000
-1,0.19,18100
-2,0.176,15800
-3,0.163,4400
-4,0,0
-5,0,0
-6,0,0
-7,0,0
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0,0
-13,0,0
-14,0,0
-15,0,0
-16,0,0
-17,0,0
-18,0,0
-19,0.35,1200
-20,0.352,1100
-21,0.356,2100
-22,0.356,1900
-23,0.355,1700
-24,0.357,1100
-25,0.368,1000
-26,0.389,700
-27,0,0
-28,0.402,1400
-29,0.403,1600
-30,0.408,1200
-31,0.418,1300
-32,0.442,1200
-33,0.447,1100
-34,0.475,1200
-35,0.476,800
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0.265,4400
29,0.262,4600
28,0,0
27,0,0
26,0.259,5000
25,0.258,5000
24,0.261,5200
23,0.262,5600
22,0.261,6200
21,0.26,6700
20,0.228,9600
19,0.228,9200
18,0.24,7600
17,0.254,6000
16,0.25,6700
15,0.25,7000
14,0.253,6600
13,0.252,5800
12,0.252,5500
11,0.253,5200
10,0.252,5300
9,0.255,5500
8,0.254,5800
7,0.256,5800
6,0.261,5600
5,0.266,5600
4,0.267,5300
3,0.273,4000
2,0,0
0.999998,0.188,24000
0,0.189,19800
-1,0.189,17800
-2,0.177,15700
-3,0.163,4300
-4,0,0
-5,0,0
-6,0,0
-7,0,0
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0,0
-13,0,0
-14,0,0
-15,0,0
-16,0,0
-17,0,0
-18,0,0
-19,0,0
-20,0.351,1000
-21,0.356,2100
-22,0.356,2000
-23,0.355,1800
-24,0.357,1100
-25,0.367,800
-26,0,0
-27,0,0
-28,0.4,1100
-29,0.403,1600
-30,0.406,1400
-31,0.418,1400
-32,0.441,1200
-33,0.446,1100
-34,0.475,1200
-35,0.476,800
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,1.353,200
40,1.349,200
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0.276,3700
31,0.273,3700
30,0.276,3800
29,0.272,5300
28,0.279,5600
27,0.27,5900
26,0.268,6000
25,0.267,5900
24,0.266,5500
23,0.266,4400
22,0,0
21,0.266,4400
20,0.207,10200
19,0.214,10000
18,0.223,9100
17,0.232,7800
16,0.251,7100
15,0.257,6700
14,0.259,6600
13,0.258,5800
12,0.259,5600
11,0.259,5200
10,0.258,5400
9,0.26,5500
8,0.259,5900
7,0.26,5900
6,0.265,5800
5,0.27,5900
4,0.27,6000
3,0.275,4700
2,0.28,3500
0.999998,0,0
